Player,Team,Position,Salary,Minutes,Max Minutes,MIN_CUM_AVG,MIN_LAST_3_AVG,MIN_LAST_5_AVG,MIN_LAST_10_AVG,MIN_TREND,MIN_CONSISTENCY,MIN_CONSISTENCY_SCORE,MIN_ABOVE_20,MIN_ABOVE_25,MIN_ABOVE_30,MIN_ABOVE_AVG_STREAK,FREQ_ABOVE_20,FREQ_ABOVE_25,FREQ_ABOVE_30,Projected Pts,DK,DK_CUM_AVG,DK_LAST_3_AVG,DK_LAST_5_AVG,DK_LAST_10_AVG,DK_TREND,DK_TREND_5,DK_CONSISTENCY,PTS_LAST_3_AVG,PTS_LAST_5_AVG,PTS_LAST_10_AVG,REB_LAST_3_AVG,REB_LAST_5_AVG,REB_LAST_10_AVG,AST_LAST_3_AVG,AST_LAST_5_AVG,AST_LAST_10_AVG,PTS_CUM_AVG,REB_CUM_AVG,AST_CUM_AVG,PTS_PER_MIN,REB_PER_MIN,AST_PER_MIN,SCORING_EFFICIENCY,RECENT_SCORING_EFF,FG_PCT,FG3_PCT,FT_PCT,FGM,FGA,FG3M,FG3A,FTM,FTA,PLUS_MINUS,PLUS_MINUS_PER_MIN,PLUS MINUS_LAST_3_AVG,PLUS MINUS_LAST_5_AVG,PLUS MINUS_LAST_10_AVG,PLUS MINUS_CUM_AVG,PLUS MINUS_TREND,PLUS MINUS_CONSISTENCY,PTS_TREND,REB_TREND,AST_TREND,PTS_CONSISTENCY,REB_CONSISTENCY,AST_CONSISTENCY,TEAM_MIN_PERCENTAGE,TEAM_PROJ_RANK,PTS_VS_TEAM_AVG,REB_VS_TEAM_AVG,AST_VS_TEAM_AVG,MIN_VS_TEAM_AVG,ROLE_CHANGE_3_10,ROLE_CHANGE_5_10,IS_TOP_3_PROJ,LOW_MIN_TOP_PLAYER,GAME_DATE,IS_HOME,IS_B2B,DAYS_REST,MATCHUP,WL,BLOWOUT_GAME,STL,BLK,TOV,OREB,DREB,PF,PLAYER_ID,TEAM_ID,TEAM_NAME,GAME_ID,SEASON_ID,VIDEO_AVAILABLE
Jaden Ivey,DET,PG,3000,0.0,40.0,29.967,27.0,28.0,27.7,0.0,3.368,0.122,1.0,1.0,0.0,0.0,1.0,0.8,0.1,0.0,27.2,29.443,24.167,28.94,25.45,0.0,1.52,7.526,19.333,19.2,15.6,3.333,4.2,3.5,1.667,3.0,3.3,17.6,4.133,3.967,0.815,0.037,0.148,0.815,0.733,0.727,0.833,0.5,8.0,11.0,5.0,6.0,1.0,2.0,9.0,0.333,-3.0,0.4,-6.1,-2.067,1.0,11.2,1.0,1.0,0.0,4.6,2.068,2.359,11.25,4.0,2.095,0.204,1.6,1.125,0.7,0.3,0.0,0.0,2025-01-01,1.0,0.0,4.0,DET vs. ORL,W,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1631093.0,1610612765.0,Detroit Pistons,22400455.0,22024.0,1.0
Landry Shamet,NYK,SG/SF,3000,0.0,40.0,10.15,6.667,7.4,7.6,0.0,3.169,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,5.775,4.9,4.88,4.29,0.0,-0.72,4.754,2.0,2.4,2.4,0.333,0.4,0.7,0.333,0.4,0.3,2.9,0.75,0.45,1.2,0.0,0.2,1.2,0.4,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,-7.0,-6.8,-0.2,1.05,0.0,10.064,0.0,0.0,0.0,3.406,0.949,0.483,2.092,10.0,0.577,0.0,0.625,0.209,0.933,0.2,0.0,0.0,2025-02-08,1.0,0.0,5.0,NYK vs. BOS,L,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1629013.0,1610612752.0,New York Knicks,22400748.0,22024.0,1.0
RayJ Dennis,IND,PG,3000,0.0,40.0,1.833,2.333,1.8,1.833,0.0,0.753,0.411,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.35,3.367,3.02,2.35,1.0,0.8,3.147,1.0,1.0,0.833,1.0,0.6,0.5,0.333,0.2,0.167,0.833,0.5,0.167,1.5,0.0,0.0,1.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-4.0,-2.0,0.0,1.2,0.167,0.167,1.0,5.307,1.0,1.0,1.0,1.329,0.837,0.408,0.83,10.0,0.271,0.0,0.0,0.1,0.5,0.033,0.0,0.0,2025-01-29,1.0,0.0,4.0,IND vs. DET,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642484.0,1610612754.0,Indiana Pacers,22400664.0,22024.0,1.0
James Johnson,IND,PF/C,3000,0.0,40.0,3.2,2.333,2.2,3.2,0.0,1.619,0.506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.7,2.2,0.9,0.54,2.2,0.0,-0.86,2.62,0.0,0.0,0.8,0.333,0.2,0.5,0.333,0.2,0.4,0.8,0.5,0.4,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.0,-0.75,-1.0,-1.8,-0.4,-0.4,0.0,3.565,0.0,0.0,0.0,1.398,0.85,0.516,1.646,13.0,0.0,0.359,0.56,0.23,0.867,1.0,0.0,0.0,2025-02-04,0.0,0.0,6.0,IND @ POR,L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,201949.0,1610612754.0,Indiana Pacers,22400716.0,22024.0,1.0
Quenton Jackson,IND,PG/SG,3000,0.0,40.0,14.056,3.667,4.2,13.3,0.0,12.093,0.909,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.0,0.0,11.772,2.5,2.18,9.7,0.0,-1.4,10.148,1.0,1.0,4.1,0.0,0.4,1.5,1.0,0.6,1.6,5.667,1.5,1.722,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.667,-4.2,-0.8,-2.5,0.0,11.114,0.0,0.0,0.0,4.654,1.841,1.776,0.418,10.0,0.0,0.0,0.0,0.05,9.633,9.1,0.0,0.0,2025-01-08,1.0,0.0,10.0,IND vs. CHI,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631245.0,1610612754.0,Indiana Pacers,22400510.0,22024.0,1.0
Johnny Furphy,IND,SG/SF,3000,0.0,40.0,7.344,4.0,3.6,2.7,0.0,1.636,0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.722,1.667,1.48,1.18,0.0,0.0,1.273,0.667,0.4,0.4,0.0,0.4,0.4,0.0,0.0,0.0,1.938,1.031,0.281,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.75,-0.333,-0.2,-0.7,-0.875,1.0,4.244,0.0,0.0,0.0,0.843,0.843,0.0,1.646,14.0,0.0,0.0,0.0,0.23,1.3,0.9,0.0,0.0,2025-02-04,0.0,0.0,6.0,IND @ POR,L,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1642277.0,1610612754.0,Indiana Pacers,22400716.0,22024.0,1.0
Enrique Freeman,IND,PF/C,3000,0.0,40.0,7.316,8.667,6.6,5.0,0.0,4.028,0.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3.884,6.133,4.72,3.33,1.0,0.74,3.293,2.667,2.4,1.7,2.333,1.6,0.9,0.667,0.4,0.3,1.684,1.0,0.421,0.0,0.25,0.25,0.0,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.75,-5.0,-4.2,-5.0,-2.737,0.0,4.522,1.0,1.0,0.0,1.889,1.287,0.483,1.646,12.0,0.0,0.359,0.56,0.23,3.667,1.6,0.0,0.0,2025-02-04,0.0,0.0,27.0,IND @ POR,L,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1642402.0,1610612754.0,Indiana Pacers,22400716.0,22024.0,1.0
Isaiah Jackson,IND,C,3000,0.0,40.0,16.8,21.0,16.8,16.8,0.0,7.328,0.436,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,20.1,20.82,26.3,20.82,20.82,0.0,-0.18,10.049,7.667,7.0,7.0,7.333,5.6,5.6,1.0,1.0,1.0,7.0,5.6,1.0,0.375,0.5,0.062,0.375,0.364,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,7.0,0.438,7.0,2.0,2.0,2.0,0.0,6.892,0.0,0.0,0.0,3.317,3.13,1.0,6.639,5.0,0.508,2.051,0.286,0.664,4.2,0.0,0.0,0.0,2024-11-01,0.0,0.0,2.0,IND @ NOP,L,0.0,0.0,1.0,0.0,0.0,8.0,1.0,1630543.0,1610612754.0,Indiana Pacers,22400138.0,22024.0,1.0
Delon Wright,NYK,PG,3000,0.0,40.0,15.074,10.333,8.4,13.2,0.0,7.772,0.589,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,10.156,8.7,7.56,10.35,0.0,-1.9,7.025,0.333,0.8,2.3,1.0,0.8,1.5,1.667,1.2,1.9,2.407,1.704,1.778,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.667,2.0,-1.4,4.0,0.593,0.0,10.011,0.0,0.0,0.0,3.02,1.509,1.912,1.255,8.0,0.0,0.0,0.0,0.126,2.867,4.8,0.0,0.0,2025-02-08,1.0,0.0,5.0,NYK vs. BOS,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626153.0,1610612752.0,New York Knicks,22400748.0,22024.0,1.0
Matt Ryan,NYK,SG/SF,3000,0.0,40.0,3.647,2.0,2.2,2.2,0.0,0.789,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.229,2.3,3.86,2.87,1.0,0.0,3.434,0.0,2.0,1.4,0.667,0.8,0.6,0.333,0.2,0.1,1.471,0.412,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.667,2.6,0.5,-1.824,1.0,5.104,1.0,1.0,1.0,2.675,0.516,0.316,0.833,12.0,0.0,0.0,0.0,0.117,0.2,0.0,0.0,0.0,2025-02-01,1.0,0.0,5.0,NYK vs. LAL,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630346.0,1610612752.0,New York Knicks,22400692.0,22024.0,1.0
Jacob Toppin,NYK,PF,3000,0.0,40.0,3.062,3.0,4.0,2.9,1.0,1.595,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.825,1.8,3.24,2.16,1.0,0.0,2.178,0.0,0.8,0.4,0.667,1.2,0.8,0.0,0.0,0.2,0.375,0.688,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4,-0.4,-1.062,1.0,4.789,1.0,1.0,0.0,0.843,0.919,0.632,0.833,14.0,0.0,0.318,0.0,0.117,0.1,1.1,0.0,0.0,2025-02-01,1.0,0.0,5.0,NYK vs. LAL,L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1631210.0,1610612752.0,New York Knicks,22400692.0,22024.0,1.0
Tyler Kolek,NYK,PG,3000,0.0,40.0,5.179,2.667,2.4,3.2,0.0,3.19,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.25,2.667,2.68,2.81,0.0,-1.2,3.719,1.0,0.6,0.7,0.0,0.4,0.3,1.333,1.2,1.1,1.893,0.536,0.786,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,1.0,1.1,-0.286,1.0,5.934,0.0,0.0,1.0,1.16,0.483,1.449,0.833,13.0,0.0,0.0,0.424,0.117,0.533,0.8,0.0,0.0,2025-02-01,1.0,0.0,5.0,NYK vs. LAL,L,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1642278.0,1610612752.0,New York Knicks,22400692.0,22024.0,1.0
Ariel Hukporti,NYK,C,3000,0.0,40.0,7.8,11.667,7.8,7.5,0.0,6.311,0.842,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.8,5.79,7.733,5.44,6.02,0.0,0.56,5.242,2.0,2.0,2.2,3.667,2.2,2.1,0.667,0.4,0.4,1.7,1.95,0.4,0.0,0.5,0.0,0.0,0.105,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.5,-0.667,0.6,-0.8,-2.1,1.0,7.345,1.0,1.0,0.0,3.011,1.792,0.843,3.347,9.0,0.0,1.333,0.0,0.335,4.167,0.3,0.0,0.0,2025-02-08,1.0,0.0,4.0,NYK vs. BOS,L,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1630574.0,1610612752.0,New York Knicks,22400748.0,22024.0,1.0
Kevin McCullar,NYK,SF,3000,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Pacome Dadiet,NYK,SG/SF,3000,0.0,0.0,6.385,3.0,2.8,6.1,0.0,5.507,0.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.854,0.5,0.54,4.25,0.0,0.0,6.288,0.0,0.0,1.4,0.0,0.2,1.0,0.333,0.2,0.5,1.462,1.0,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-5.667,-3.4,-0.8,-0.077,0.0,5.35,0.0,0.0,0.0,3.098,1.414,0.707,0.415,10.0,0.0,0.0,0.0,0.046,3.1,3.3,0.0,0.0,2025-01-17,1.0,0.0,29.0,NYK vs. MIN,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642359.0,1610612752.0,New York Knicks,22400578.0,22024.0,1.0
John Konchar,MEM,SG/SF,3000,0.0,40.0,13.25,5.667,7.4,13.5,0.0,11.297,0.837,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.0,10.982,4.167,5.26,9.69,0.0,-1.96,11.266,0.667,1.0,2.2,1.667,1.8,4.2,1.0,0.6,0.9,2.607,3.75,1.036,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.2,0.5,0.071,1.0,3.567,0.0,0.0,0.0,2.658,4.686,1.524,0.415,12.0,0.0,0.0,0.0,0.058,7.833,6.1,0.0,0.0,2025-02-08,1.0,0.0,3.0,MEM vs. OKC,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629723.0,1610612763.0,Memphis Grizzlies,22400746.0,22024.0,1.0
Collin Gillespie,PHX,PG,3000,0.0,40.0,4.0,6.0,4.4,4.0,1.0,2.449,0.612,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.7,5.457,9.6,6.4,5.457,1.0,1.7,4.273,3.667,2.6,2.571,1.333,1.0,0.857,1.333,0.8,0.571,2.571,0.857,0.571,1.0,0.2,0.2,1.0,0.583,0.667,0.5,0.0,2.0,3.0,1.0,2.0,0.0,0.0,4.0,0.8,1.0,0.4,-0.143,-0.143,1.0,2.268,1.0,1.0,1.0,2.299,0.69,0.787,2.101,12.0,0.571,0.279,0.48,0.252,2.0,0.4,0.0,0.0,2025-02-08,1.0,0.0,3.0,PHX vs. DEN,L,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1631221.0,1610612756.0,Phoenix Suns,22400749.0,22024.0,1.0
Oso Ighodaro,PHX,PF/C,3000,0.0,40.0,14.683,6.0,4.6,8.5,0.0,6.57,0.773,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.7,10.668,6.767,5.4,5.55,0.0,0.0,5.456,2.0,1.6,1.3,1.333,1.0,1.5,1.0,0.8,0.9,3.488,3.22,0.976,0.0,0.2,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,1.0,0.2,-2.5,0.0,1.0,4.601,0.0,0.0,0.0,1.636,1.65,0.738,2.101,11.0,0.0,0.279,0.48,0.252,2.5,3.9,0.0,0.0,2025-02-08,1.0,0.0,3.0,PHX vs. DEN,L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1642345.0,1610612756.0,Phoenix Suns,22400749.0,22024.0,1.0
Jalen Bridges,PHX,SF,3000,0.0,40.0,5.0,4.667,5.0,5.0,0.0,2.55,0.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.72,1.133,0.72,0.72,0.0,0.07,1.285,1.0,0.8,0.8,0.667,0.6,0.6,0.0,0.0,0.0,0.8,0.6,0.0,0.375,0.0,0.0,0.375,0.125,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-2.0,-0.25,-1.667,0.0,0.0,0.0,0.0,5.148,0.0,0.0,0.0,1.304,0.894,0.0,3.361,13.0,0.358,0.0,0.0,0.437,0.333,0.0,0.0,0.0,2025-02-05,0.0,0.0,40.0,PHX @ OKC,L,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1641779.0,1610612756.0,Phoenix Suns,22400724.0,22024.0,1.0
Zyon Pullin,MEM,PG,3000,0.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415,14.0,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,2025-02-08,1.0,0.0,5.0,MEM vs. OKC,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642389.0,1610612763.0,Memphis Grizzlies,22400746.0,22024.0,1.0
Yuki Kawamura,MEM,PG,3000,0.0,40.0,3.211,2.667,4.2,3.5,1.0,2.953,0.844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,2.758,1.4,5.0,3.6,1.0,0.0,5.471,0.0,2.0,1.6,0.333,1.0,0.5,0.667,1.2,0.8,1.263,0.368,0.737,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.75,-0.333,1.0,0.2,-0.053,1.0,2.53,1.0,1.0,1.0,3.239,0.972,0.919,1.667,15.0,0.0,0.0,0.682,0.25,0.833,0.7,0.0,0.0,2025-02-05,0.0,0.0,2.0,MEM @ TOR,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642530.0,1610612763.0,Memphis Grizzlies,22400722.0,22024.0,1.0
Jay Huff,MEM,C,3000,0.0,40.0,12.667,2.0,2.6,4.7,0.0,3.498,0.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.936,1.4,2.28,5.75,0.0,-0.64,5.708,1.0,1.2,3.4,0.333,0.4,1.0,0.0,0.4,0.3,7.578,2.178,0.644,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2,-1.8,-0.6,1.0,3.011,0.0,0.0,0.0,4.812,0.943,0.483,0.415,13.0,0.0,0.0,0.0,0.058,2.7,2.1,0.0,0.0,2025-02-08,1.0,0.0,3.0,MEM vs. OKC,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630643.0,1610612763.0,Memphis Grizzlies,22400746.0,22024.0,1.0
Cam Spencer,MEM,PG,3000,0.0,0.0,12.0,13.0,12.8,12.0,1.0,7.424,0.619,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,4.5,9.14,10.167,9.7,9.14,1.0,0.9,9.1,4.0,3.8,4.0,1.667,2.0,1.7,1.667,1.8,1.6,4.0,1.7,1.6,0.3,0.0,0.1,0.3,0.321,0.333,0.333,0.0,1.0,3.0,1.0,3.0,0.0,0.0,-2.0,-0.2,3.333,2.0,2.3,2.3,0.0,5.438,0.0,1.0,1.0,4.422,1.889,1.838,4.184,10.0,0.277,0.0,0.458,0.46,1.0,0.8,0.0,0.0,2025-01-06,1.0,0.0,2.0,MEM vs. DAL,W,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1642285.0,1610612763.0,Memphis Grizzlies,22400499.0,22024.0,1.0
Johnny Davis,MEM,PG,3000,0.0,0.0,7.059,6.667,5.6,4.5,0.0,2.991,0.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.826,2.7,4.04,2.92,0.0,0.0,3.544,0.667,1.2,1.3,1.0,1.2,0.6,0.333,0.4,0.2,2.353,1.118,0.324,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-2.5,-3.333,-1.2,-1.7,-0.765,0.0,3.433,0.0,1.0,1.0,1.636,0.843,0.422,0.833,10.0,0.0,0.0,0.0,0.092,2.167,1.1,0.0,0.0,2025-02-05,0.0,0.0,6.0,WAS @ BKN,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631098.0,1610612764.0,Washington Wizards,22400720.0,22024.0,1.0
Ricky Council IV,PHI,SF/PF,3000,0.0,40.0,14.659,2.667,12.6,15.6,0.0,11.217,0.719,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,12.252,2.5,11.76,14.99,0.0,-3.78,11.942,1.0,4.4,7.3,0.0,1.8,2.2,0.333,2.4,1.9,6.5,2.341,1.114,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.667,0.8,1.5,-1.682,1.0,11.287,0.0,0.0,1.0,5.376,2.741,2.424,0.417,10.0,0.0,0.0,0.0,0.046,12.933,3.0,0.0,0.0,2025-02-09,0.0,0.0,2.0,PHI @ MIL,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641741.0,1610612755.0,Philadelphia 76ers,22400754.0,22024.0,2.0
Adem Bona,PHI,C,3000,0.0,40.0,11.028,12.333,12.2,14.5,1.0,4.378,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,9.025,10.967,10.22,12.71,1.0,-1.54,5.743,5.0,3.8,3.9,2.333,2.6,3.8,0.333,0.2,0.5,3.0,2.833,0.306,0.182,0.091,0.0,0.182,0.348,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.091,3.0,1.2,0.1,-0.806,1.0,7.34,1.0,0.0,0.0,2.726,2.486,0.527,4.564,11.0,0.214,0.316,0.0,0.548,2.167,2.3,0.0,0.0,2025-02-07,0.0,0.0,2.0,PHI @ DET,L,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1641737.0,1610612755.0,Philadelphia 76ers,22400738.0,22024.0,1.0
Kyle Lowry,PHI,PG/SG,3000,0.0,0.0,18.939,11.667,14.0,16.1,0.0,5.99,0.372,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,2.7,13.742,8.667,10.96,13.71,0.0,-5.66,7.922,1.667,2.8,3.6,1.667,1.8,2.3,2.667,2.8,2.9,4.03,1.97,2.818,0.0,0.167,0.167,0.0,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-0.667,-0.667,-2.4,2.6,-1.697,0.0,12.322,0.0,0.0,0.0,3.806,1.636,2.283,2.5,11.0,0.0,0.262,0.393,0.275,4.433,2.1,0.0,0.0,2025-02-09,0.0,0.0,2.0,PHI @ MIL,L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200768.0,1610612755.0,Philadelphia 76ers,22400754.0,22024.0,2.0
Chuma Okeke,PHI,SF/PF,3000,0.0,40.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,12.0,0.0,0.316,0.0,0.1,0.0,0.0,0.0,0.0,2025-02-07,0.0,0.0,0.0,PHI @ DET,L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1629643.0,1610612755.0,Philadelphia 76ers,22400738.0,22024.0,1.0
Jeff Dowtin,PHI,PG,3000,0.0,40.0,11.043,9.333,10.6,12.8,0.0,8.6,0.672,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,8.561,4.567,7.2,11.18,0.0,-3.84,12.078,1.667,2.4,4.5,0.333,1.0,1.4,1.0,1.6,2.0,3.565,1.174,1.435,0.0,0.0,0.0,0.0,0.104,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-17.0,-2.125,-11.667,-9.6,-6.7,-3.783,0.0,4.739,0.0,0.0,1.0,5.421,1.713,2.309,3.32,8.0,0.0,0.0,0.0,0.299,3.467,2.2,0.0,0.0,2025-02-04,1.0,0.0,7.0,PHI vs. DAL,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630288.0,1610612755.0,Philadelphia 76ers,22400712.0,22024.0,1.0
Jared McCain,PHI,PG,3000,0.0,40.0,25.826,26.0,27.8,31.7,1.0,7.675,0.242,1.0,1.0,0.0,2.0,1.0,0.8,0.4,0.0,8.7,22.487,14.367,20.24,22.81,0.0,-0.22,11.251,7.667,12.8,15.4,1.0,2.2,2.8,3.0,2.8,2.7,15.304,2.435,2.609,0.172,0.034,0.103,0.172,0.3,0.333,0.5,0.0,2.0,6.0,1.0,2.0,0.0,0.0,-10.0,-0.345,3.333,4.6,1.1,-1.174,1.0,9.267,0.0,0.0,1.0,8.072,2.53,1.494,12.083,5.0,0.467,0.213,1.667,1.208,5.7,3.9,0.0,0.0,2024-12-13,1.0,0.0,5.0,PHI vs. IND,L,0.0,0.0,0.0,2.0,0.0,1.0,5.0,1642272.0,1610612755.0,Philadelphia 76ers,22401209.0,22024.0,1.0
Garrett Temple,TOR,SG,3000,0.0,40.0,3.882,4.0,3.2,3.7,0.0,1.567,0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.5,3.667,2.84,2.82,0.0,-0.6,2.665,0.667,0.8,0.6,0.0,0.2,0.6,0.667,0.4,0.6,0.647,0.588,0.647,0.667,0.0,0.667,0.667,0.222,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,-2.333,-2.6,-0.8,-0.176,0.0,5.007,1.0,0.0,0.0,0.966,1.075,0.843,1.255,11.0,0.208,0.0,0.815,0.138,0.3,0.5,0.0,0.0,2025-01-31,1.0,0.0,2.0,TOR vs. CHI,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202066.0,1610612761.0,Toronto Raptors,22400682.0,22024.0,1.0
